recipeName,protein,carbs,fat,totalCalories,proteinRatio,carbRatio,fatRatio,healthIndex,highProtein,lowCarb,dietType_dash,dietType_keto,dietType_mediterranean,dietType_paleo,dietType_vegan,cuisineType_american,cuisineType_asian,cuisineType_british,cuisineType_caribbean,cuisineType_central europe,cuisineType_chinese,cuisineType_eastern europe,cuisineType_french,cuisineType_indian,cuisineType_italian,cuisineType_japanese,cuisineType_kosher,cuisineType_mediterranean,cuisineType_mexican,cuisineType_middle eastern,cuisineType_nordic,cuisineType_south american,cuisineType_south east asian,cuisineType_world
Mediterranean chicken rolls,0.31203948282918303,-0.6765265799546475,-0.4522762579815044,1109.43,0.40110687470142325,0.09503979521015296,0.5038533300884238,0.007191981467961045,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mediterranean Tuna Bruschetta,-0.020285850744513674,0.4980048162629592,0.6949893704145722,3124.0600000000004,0.10423615423519393,0.31331024372131133,0.5824536020434946,-0.01814113685396565,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mediterranean Pinwheel Appetizers,-0.43457882691547595,-0.10195619234815044,-0.5407353768983147,1171.31,0.15097625735287842,0.4547728611554584,0.3942508814916632,0.10892675722054794,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mediterranean Pesto Pizza,-0.06561306614816459,0.647174714665058,-0.2519327349532469,2178.21,0.1420248736347735,0.5002823419229551,0.35769278444227137,0.1354125635269327,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Mediterranean Ravioletti Salad,0.8463883268260316,-0.6228942724512604,1.6819637990697247,3686.3599999999997,0.17277748239455723,0.03942100066189955,0.7878015169435433,-0.168738810099936,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Whole30 Mediterranean Chicken,0.25112059627931305,-0.6687264951121288,-0.46243267533861965,1082.19,0.39098494719041943,0.1027915615557342,0.5062234912538462,0.006545061403265634,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mediterranean Naan Pizza,0.1767260510959251,-0.2571509838699877,0.22640175993024614,2118.41,0.18712147318035696,0.19697792212083592,0.6159006046988071,-0.04984257060720068,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Mediterranean Hummus Pizza,0.07114816362009933,0.2881556371549221,-0.023331437826563786,2211.56,0.1620937256958889,0.37202698547631535,0.4658792888277957,0.057675125250954085,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Mediterranean Stuffed Swordfish,-0.4085184622853671,-0.7956258064466224,-0.6876758022101276,503.40999999999997,0.369877435887249,0.033531316422001946,0.5965912476907491,-0.05460161697224927,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mediterranean Buttermilk Chicken,0.4171718939865455,-0.6473704007501984,-0.8099623434534589,775.84,0.6222416993194473,0.1638482161270365,0.21391008455351618,0.18803877088059395,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Marinated Mediterranean Steaks,4.319767181885164,-0.6074016901433611,0.6437977506710476,3804.65,0.49529917337994295,0.04122323998265281,0.46347758663740424,0.026035772015822745,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mediterranean Halibut Bake,2.6630407535197786,-0.267049022566701,-0.7511534106920978,1929.9,0.6681175190424374,0.21240478781284003,0.11947769314472252,0.24955386289445045,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mediterranean Style Cod,1.0262493904056296,-0.5603322126454036,-0.6618752258593912,1222.04,0.5740564956957219,0.1569834047985336,0.2689600995057445,0.15432228077640664,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mediterranean Roast Lamb,2.367912692537776,-0.7590460982196382,1.1896232770244033,3590.61,0.32958188163014085,0.01227646555877692,0.6581416528110823,-0.09365734513077166,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mediterranean Bento Box,-0.13466189550999166,0.933841281049762,-0.12776234210335377,2503.01,0.11368712070666916,0.5205252875537852,0.36578759173954556,0.1325799737116512,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Gyro Burgers with Tzatziki recipes,0.6087267109258075,-0.4949190873453848,0.3622847953774576,2246.08,0.24556560763641544,0.10706653369425843,0.6473678586693261,-0.07771406183216982,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mediterranean Tuna Wrap,0.18374230311172376,-0.634083359673632,-0.7523001029743528,765.24,0.5213005070304741,0.17902880142177618,0.2996706915477497,0.1381004652135278,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mediterranean Chicken Recipe,0.3673899153982605,-0.6611415850238865,-0.05494738218016452,1577.3400000000001,0.2947240290615847,0.07409943322302102,0.6311765377153943,-0.07129597930693447,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mediterranean Deviled Eggs,-0.5625418993940877,-0.7956258064466224,-0.3747107157461161,791.98,0.16525669840147478,0.02131366953710952,0.8134296320614157,-0.18592641228313844,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
MEDITERRANEAN BARLEY SALAD,-0.8425237655483349,-0.5795903531531394,-0.8143852993992994,368.94,0.08218138450696591,0.4811622486041091,0.436656366888925,0.08612240472705593,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mediterranean Red Snapper,-0.39270405297991634,-0.7093945236703642,-0.9319212583304316,304.83,0.6294656037791556,0.26572187776793627,0.10481251845290818,0.26368467670504875,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mediterranean Deviled Eggs,-0.5824769646453248,-0.7914298987382331,-0.258485262280418,915.65,0.13511712990771582,0.021842407033255067,0.843040463059029,-0.20364003713209192,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mediterranean Tuna Capellini,0.6934785805134696,1.3677411730480773,-0.1997582361106467,3043.98,0.19119705122898312,0.5340113929789289,0.274791555792088,0.18852620582264007,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Lorraine's Grilled Pork Chops,1.1292657890502908,-0.6934715918539122,-0.11973549612756923,1755.75,0.42062936067207746,0.05287768759789264,0.5264929517300299,-0.010608002278228668,1,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Mediterranean Vegetable Soup,-0.21239751308185506,0.2091865023354915,-0.7138040049272225,1292.3,0.19859165828368025,0.5912249477675462,0.21018339394877353,0.23301245840749052,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mediterranean Broccoli Salad,-0.15960856934394202,0.04226468670559161,-0.315000810477269,1625.35,0.16956347863537086,0.3937121235426216,0.4367243978220076,0.07733657366105764,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mediterranean Tuna Salad,-0.8963150310027904,-0.779971843073016,-0.5802143540445209,457.93,0.024021138601969732,0.0622802611752888,0.9136986002227415,-0.24199113401611602,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
PHILLY Mediterranean Dip,-0.6834887198569009,-0.7370444795948786,-0.4048523414511032,758.98,0.11520725183799309,0.07963319191546549,0.8051595562465415,-0.1751324145563783,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Mediterranean Lentil Patties,1.9390303669371367,4.131768479105285,2.0378479395267073,8005.33,0.12858433068967798,0.4597936624723778,0.41162200683794425,0.09900616214447124,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mediterranean Deviled Eggs,-0.5027367036403761,-0.8000906825978573,-0.36119612813382557,824.99,0.1846810264366841,0.016436562867428697,0.7988824106958873,-0.17768579013078944,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Skillet Mediterranean Chicken,0.5365595473347368,-0.7172484022014519,-0.5508917942554299,1051.4299999999998,0.49992866857517865,0.0714835985277194,0.4285877328971021,0.04999572011451073,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mediterranean Tuna Salad,-0.6971871166496505,-0.7835222265185762,-0.8311761506751755,251.05,0.3286994622585142,0.10308703445528779,0.568213503286198,-0.030619398526190028,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mediterranean Casserole Recipe,0.5873438476395644,-0.2762477433120162,-0.15012284160732534,1837.96,0.29591503623582666,0.2193083636205358,0.4847766001436375,0.031064876275871067,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Turkey & Mediterranean Melt,0.30112531302682966,-0.3139033253103823,-0.3652914577133075,1470.73,0.2999054891108497,0.25502981512582185,0.44506469576332847,0.0584641640545851,1,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Nutty Mediterranean Buns,-0.048573596966939504,1.7942713297124266,-0.15339910527091094,3145.56,0.10029374737725556,0.6175943234273071,0.28211192919543737,0.19249227482546832,1,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Mediterranean Tuna Steaks,1.6271969440127567,-0.5055702376820655,-0.1862436484983562,2001.23,0.45839808517761577,0.11620853175297192,0.4253933830694123,0.0563848233336498,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mediterranean Style Corn,-0.7112196206812476,-0.22272302318576728,-0.6750621871053231,834.55,0.09284045293870949,0.5306812054400576,0.37647834162123295,0.127181115571266,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mediterranean Chicken Wrap,-0.4660962764467615,-0.5214931694985174,-0.587667853879178,796.46,0.2078196017376893,0.2771262838058408,0.5150541144564699,0.01868015970670217,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mediterranean Chicken Salad,0.7780077119418998,-0.6310709131137627,-0.4208241268110829,1345.15,0.455235475597517,0.10351261941047467,0.44125190499200834,0.04560011894584248,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mediterranean Stuffed Swordfish,-0.2871261655040904,-0.7873415784069819,-0.6069159029027432,641.91,0.3579941113240174,0.035892882179744824,0.6061130064962378,-0.060078515679768185,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mediterranean Chicken Meatballs,0.208020762467979,-0.6122431221145797,-0.511167097334455,1055.16,0.3863300352553167,0.1452291595587399,0.46844080518594333,0.03345843284430797,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Quick Mediterranean bolognaise,1.0595487452107688,1.6562367248441303,-0.23211133978855422,3354.43,0.21269783539975495,0.548540288513995,0.23876187608625013,0.2115969031996494,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mediterranean Tuna Salad,-0.9056700336905219,-0.7980465224322316,-0.7266633398067958,280.21000000000004,0.027265265336711746,0.0538167802719389,0.9189179543913493,-0.2459690946076157,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Frozen Mediterranean Delite,-0.21729775258495246,0.9201238904646429,-0.5042050370493356,2049.49,0.1243626463168886,0.6307325237010184,0.24490482998209315,0.21613035438084605,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mediterranean Lemon Chicken,0.1989998670190951,-0.7692131053591971,-0.18607983531517694,1292.4099999999999,0.3129037998777478,0.028257286774320847,0.6588389133479314,-0.09247761933132673,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mediterranean Pasta Salad,-0.3111818867011141,-0.1823777567589465,-0.7644222785296194,910.04,0.24302228473473694,0.519625510966551,0.23735220429871215,0.20955122851742786,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mediterranean Guacamole recipes,-0.7500874294671793,-0.5265497762240123,-0.2729008224001945,1036.5700000000002,0.061279026018503324,0.20930569088435896,0.7294152830971375,-0.11671860076984666,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mediterranean prawn salad,1.463484396977457,-0.5144999899845353,0.06660199973885998,2213.62,0.3878533804356665,0.10205907066253467,0.5100875489017989,0.004153377725174157,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mediterranean Harvest Pasta,-0.08354348796631644,1.347676127211805,-0.5980699910110622,2312.31,0.13100319593826087,0.6965329043251121,0.172463899736627,0.26617495059053503,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mediterranean Pasta Salad,-0.9192570614036556,-0.7984768719407844,-0.6772736650782433,329.28,0.008381924198250729,0.044825072886297376,0.946793002915452,-0.26359329446064145,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mediterranean Cod recipes,0.9393815083052667,-0.7403796882861624,-0.654421726024734,1065.15,0.6293198141106886,0.054414871144909165,0.31626531474440217,0.1156822982678496,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mediterranean Farro Dish,-0.4941612845099558,0.19374771371616137,-0.4653813126358467,1452.5900000000001,0.10700886003621117,0.5180814958109308,0.374909644152858,0.12686236308937826,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Lemony Sprouts and Shoots,-0.7331593293655699,-0.5704454260963934,-0.8727846992027122,350.84999999999997,0.19837537409149208,0.5253527148353998,0.27627191107310817,0.1867721248396751,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mediterranean scrambled eggs,-0.6399434097271035,-0.695085402510985,-0.6905425329157648,491.9,0.20955478755844684,0.18629802805448262,0.6041471843870706,-0.043858507826794096,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mediterranean Spice Rub,-0.8818370506527299,-0.6645305874037394,-0.9112807972498425,185.19,0.08747772557913494,0.6175279442734489,0.29499433014741616,0.18475619633889523,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mediterranean Potato Salad,-0.5208898636177598,0.14737755416960213,-0.17469481908421708,1727.92,0.08440205565072458,0.41557479512940415,0.5000231492198712,0.0415435899810177,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mediterranean Pork Chops,1.0269176048833246,-0.5138544657217061,-0.06706955773543115,1910.42,0.36733283780529935,0.11850797206896913,0.5141591901257315,0.003355283131457998,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mediterranean Chickpea Stew,-0.8164634009182259,-0.505839206124911,-0.5010925865689294,777.39,0.05104259123477277,0.298897593228624,0.6500598155366032,-0.06014612999909952,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mediterranean Mini Meatloaves,0.950963892585315,1.2092649665235253,-0.5124776027998892,2675.0,0.25214205607476636,0.5636186915887851,0.18423925233644858,0.24581831775700938,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mediterranean Carrot Salad,-0.898096936276644,-0.6822287109429714,-0.7343625594162219,360.59000000000003,0.028730691366926422,0.28065115505144345,0.6906181535816301,-0.08630577664383374,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mediterranean Vegetable Skewers,-0.6799249093091937,-0.5323057009009055,-0.48569414735007715,823.67,0.10771304041667173,0.25821020554348223,0.6340767540398461,-0.054625031869559415,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mediterranean Meatless Pizza,-0.6202310826350981,0.13796365867001062,-0.49355718014268257,1334.87,0.08252489006420101,0.5326960677818815,0.3847790421539176,0.12240218148583762,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Mediterranean-style Focaccia,0.0006515362232662493,1.0008144233182845,-0.17551388500011345,2548.94,0.13070531279669195,0.5306833428797854,0.33861134432352274,0.1499015276938649,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mediterranean Roast Vegetables,-0.321650580185004,1.620679096699959,-0.26241677867672064,2798.61,0.0776814204194225,0.6480359892946855,0.2742825902858919,0.20023404475793338,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mediterranean Pasta Salad,-0.6999713436400468,-0.3395629147578403,-0.7413246197013411,678.9,0.12007659449108853,0.5243776697599057,0.3555457357490058,0.13911032552658711,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mediterranean Kale Salad,-0.776259163176904,-0.7391424334490734,-0.5698941235042263,542.75,0.09971441731920773,0.10848456932289269,0.7918010133578995,-0.16423215108245048,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mediterranean Remix Pasta,-0.11606325921414469,1.1757514985449793,-0.7221584772693657,2036.44,0.14301427982164955,0.7281137671623028,0.12887195301604762,0.2954882049066017,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mediterranean Dip Recipe,-0.5604258868813866,-0.28759821160009513,-0.3588208369777261,1187.96,0.11081181184551667,0.33219973736489444,0.5569884507895888,-0.0009730967372638677,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mediterranean Stuffed Zucchini,0.9646622893780644,0.018218907915206424,1.05193829656222,3513.28,0.1933805446762,0.17705392112214224,0.6295655342016577,-0.06003392840878041,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mediterranean Chicken Patties,0.4265268966742769,-0.499545344562327,-0.49363908673427215,1236.6999999999998,0.3930783536831892,0.19167138352065985,0.41525026279615107,0.07001698067437541,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mediterranean Chicken Tostadas,-0.45239787965401196,-0.3745826060163207,-0.5657987939247443,934.65,0.18235703204408069,0.35303054619376234,0.46461242176215695,0.056535601562082066,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Mediterranean Chicken Salad,1.1008666737482493,-0.07516693544074135,-0.0447909648230493,2287.66,0.3183689883986257,0.2415568747104028,0.4400741368909716,0.06011120533645739,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mediterranean Herb Oil,-0.8768254420700167,-0.692180543328254,6.129327909203954,7902.74,0.0022776910286811916,0.011869301027238655,0.9858530079440802,-0.2903248746637242,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mediterranean Pizza Pocket,-0.1521468410096802,0.5683131672227655,-0.3297439969634042,2002.9899999999998,0.13893229621715536,0.514770418224754,0.34629728555809064,0.14369867048762103,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Mediterranean pasta salad,0.6692001211572142,0.6904786339631791,-0.15405435800362804,2581.88,0.22203975397772163,0.43453607448835735,0.34342417153392096,0.13739910452848314,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mediterranean Kale Salad,-0.5237854596877718,-0.7521067123942251,-0.847147936035155,319.14000000000004,0.4537193708090493,0.15428965344362974,0.3919909757473209,0.08023437989597039,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mediterranean Quick Bread,-0.3041656346853155,0.4798225495266053,-0.03922131659495377,2201.82,0.10158868572362863,0.4384009592064746,0.4600103550698967,0.06783388287870942,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
mediterranean couscous salad,0.10756585265448226,0.6638507581214771,-0.2570928502233942,2247.14,0.16534795339854216,0.4904545333179063,0.3441975132835516,0.14252694536165972,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Creamy Mediterranean Spread,-0.5196648037419854,-0.5730275231477099,-0.04454524504828037,1335.69,0.10951642971048671,0.13655863261684972,0.7539249376726636,-0.13869909934191316,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mediterranean Green Beans,-0.826041141765189,-0.6142872822802052,-0.8593520181820113,299.65,0.12094109794760556,0.5063240447188386,0.3727348573335558,0.12699149007175037,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mediterranean Deviled Eggs,-0.35851374553785037,-0.7847056876670963,-0.36209710064131156,887.24,0.23010684820341734,0.02817726883368649,0.7417158829628963,-0.14221180289436908,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Hot Mediterranean Dip,-0.46286657313790186,-0.31427988113036587,0.5155320282416727,2163.91,0.07702723311043436,0.1732049854199112,0.7497677814696545,-0.1325401703398016,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mediterranean Quinoa Bowl,0.866212022997653,0.6578796586903078,-0.041678514342643046,2751.88,0.2340363678648778,0.3988836722531506,0.36707995988197156,0.1196403912961321,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mediterranean Chicken Thighs:,1.2022125361986729,-0.7632420059280276,-0.13488821557165243,1713.42,0.44631205425406495,0.02390540556314272,0.5297825401827922,-0.015478983553361109,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mediterranean Couscous recipes,-0.4630893112971336,0.015475429798182658,-0.5921727164166082,1191.87,0.13978034517187277,0.5201909604235362,0.3400286944045911,0.14800187939959902,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mediterranean Stuffed Chicken,1.66628749095792,-0.7528598240341925,-0.06797053024291717,1961.35,0.474876997986081,0.024819639533994443,0.5003033624799246,0.0022999464654447077,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mediterranean Baked Halibut,0.031166664038009117,-0.7754531732332121,-0.6244439135029259,745.8100000000001,0.46140437913141413,0.04274547136670197,0.4958501495018839,0.0067644574355398834,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mediterranean Chopped Salad,-0.8805006216973397,-0.7154194167901027,-0.7037294941616968,375.89,0.04437468408310942,0.20357019340764584,0.7520551225092448,-0.13087605416478226,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Feta Mediterranean Hummus,-0.3295577848377293,-0.19119992168427796,-0.25217845472801576,1459.74,0.14698507953471165,0.31945414936906574,0.5335607710962226,0.01180895227917303,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mediterranean toasted roll,0.3275197848957862,0.09858667863743342,0.029170687382394922,2220.37,0.20292113476582732,0.30706593946054034,0.49001292577363237,0.036698838481874635,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mediterranean chicken bake,1.6325426598343173,0.11493995996243822,0.0752021918557722,2751.83,0.33406133373064467,0.25218127573287596,0.4137573905364794,0.07696369325139996,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mediterranean Style Corn,-0.7112196206812476,-0.22272302318576728,-0.6750621871053231,834.55,0.09284045293870949,0.5306812054400576,0.37647834162123295,0.127181115571266,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mediterranean Cucumber Salad,-0.8751549058757788,-0.6774948663488911,-0.42319941796718247,714.26,0.026040937473749057,0.1466132780780108,0.82734578444824,-0.18174614286114293,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mediterranean Watermelon Salad,-0.7749227342215137,-0.528109793192516,-0.5333637836552473,740.29,0.07375487984438531,0.2915073822420943,0.6347377379135204,-0.05169190452390279,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mediterranean Quinoa Salad,0.5427962157932243,0.7305549319471543,0.16546325578755458,2917.37,0.18094379526765547,0.39478023013878943,0.42427597459355515,0.08491243825774589,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mediterranean Chicken Focaccia,0.49357108260301863,0.18320415075661897,0.4699919633178332,2827.3100000000004,0.18045421266150508,0.2634023152749433,0.5561434720635515,-0.0073458517106366195,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mediterranean Stir Fry,-0.6171127484058543,-0.1544588323915865,-0.7201108124796246,869.6099999999999,0.12796540978139628,0.5676567656765678,0.3043778245420361,0.17413898184243515,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mediterranean Pasta Salad,-0.4461612111955243,0.25986015696757847,-0.567928365306075,1406.3100000000002,0.12278942765108687,0.5700876762591462,0.30712289608976684,0.17273502997205448,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mediterranean Farro Salad,0.6440307091640322,1.8146053439915442,0.33181554330611185,3942.6,0.14311368132704308,0.4965758636432811,0.36031045502967585,0.13347131334652262,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mediterranean Stuffed Eggplant,-0.33779909672930225,0.47901564419806886,-0.5628501566275174,1613.77,0.1311215352869368,0.5977803528383846,0.2710981118746786,0.1971191681590313,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
